Genome_name	Module_id	Module_name
ph5.txt	M00246	Nickel transport system	K16915,K02009,K02008,K02007,K02006
ph55.txt	M00246	Nickel transport system	K16915,K02009,K02008,K02007,K02006
ph6.txt	M00246	Nickel transport system	K16915,K02009,K02008,K02007,K02006
ph65.txt	M00246	Nickel transport system	K16915,K02009,K02008,K02007,K02006
ph7.txt	M00246	Nickel transport system	K16915,K02009,K02008,K02007,K02006
ph4.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph45.txt	M00245	Cobalt/nickel transport system	
ph5.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph55.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph6.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph65.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph7.txt	M00245	Cobalt/nickel transport system	K02009,K02008,K02007,K02006
ph4.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph45.txt	M00244	Putative zinc/manganese transport system	
ph5.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph55.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph6.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph65.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph7.txt	M00244	Putative zinc/manganese transport system	K02077,K02075,K02074
ph4.txt	M00243	Manganese/iron transport system	K09820
ph45.txt	M00243	Manganese/iron transport system	
ph5.txt	M00243	Manganese/iron transport system	K09818,K09819,K09820
ph55.txt	M00243	Manganese/iron transport system	K09818,K09819,K09820
ph6.txt	M00243	Manganese/iron transport system	K09818,K09819,K09820
ph65.txt	M00243	Manganese/iron transport system	K09818,K09819,K09820
ph7.txt	M00243	Manganese/iron transport system	K09818,K09820
ph4.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph45.txt	M00242	Zinc transport system	
ph5.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph55.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph6.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph65.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph7.txt	M00242	Zinc transport system	K09815,K09816,K09817
ph4.txt	M00241	Vitamin B12 transport system	
ph45.txt	M00241	Vitamin B12 transport system	
ph5.txt	M00241	Vitamin B12 transport system	
ph55.txt	M00241	Vitamin B12 transport system	
ph6.txt	M00241	Vitamin B12 transport system	K06858
ph65.txt	M00241	Vitamin B12 transport system	
ph7.txt	M00241	Vitamin B12 transport system	
ph4.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph45.txt	M00240	Iron complex transport system	
ph5.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph55.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph6.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph65.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph7.txt	M00240	Iron complex transport system	K02016,K02015,K02013
ph4.txt	M00392	Ski complex	
ph45.txt	M00392	Ski complex	
ph5.txt	M00392	Ski complex	K12600
ph55.txt	M00392	Ski complex	
ph6.txt	M00392	Ski complex	
ph65.txt	M00392	Ski complex	
ph7.txt	M00392	Ski complex	
ph4.txt	M00430	Exon junction complex (EJC)	K14327
ph45.txt	M00430	Exon junction complex (EJC)	
ph5.txt	M00430	Exon junction complex (EJC)	K14327,K14328
ph55.txt	M00430	Exon junction complex (EJC)	K14327
ph6.txt	M00430	Exon junction complex (EJC)	
ph65.txt	M00430	Exon junction complex (EJC)	
ph7.txt	M00430	Exon junction complex (EJC)	
ph4.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph45.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	
ph5.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph55.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph6.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph65.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph7.txt	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649,K01703,K01704,K00052
ph4.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655
ph45.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	
ph5.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655,K05824
ph55.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655,K05824
ph6.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655,K05824
ph65.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655
ph7.txt	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655,K05824
ph4.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657,K07658
ph45.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	
ph5.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657,K07658
ph55.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657,K07658
ph6.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657,K07658
ph65.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657,K07658
ph7.txt	M00434	PhoR-PhoB (phosphate starvation response) two-component regulatory system	K07636,K07657
ph4.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph45.txt	M00435	Taurine transport system	
ph5.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph55.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph6.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph65.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph7.txt	M00435	Taurine transport system	K15551,K15552,K10831
ph4.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph45.txt	M00436	Sulfonate transport system	
ph5.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph55.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph6.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph65.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph7.txt	M00436	Sulfonate transport system	K15553,K15554,K15555
ph4.txt	M00437	Phthalate transport system	
ph45.txt	M00437	Phthalate transport system	
ph5.txt	M00437	Phthalate transport system	
ph55.txt	M00437	Phthalate transport system	
ph6.txt	M00437	Phthalate transport system	
ph65.txt	M00437	Phthalate transport system	
ph7.txt	M00437	Phthalate transport system	
ph4.txt	M00438	Nitrate/nitrite transport system	K15577
ph45.txt	M00438	Nitrate/nitrite transport system	
ph5.txt	M00438	Nitrate/nitrite transport system	K15576,K15577,K15578
ph55.txt	M00438	Nitrate/nitrite transport system	K15576,K15577,K15578
ph6.txt	M00438	Nitrate/nitrite transport system	K15576,K15577,K15578
ph65.txt	M00438	Nitrate/nitrite transport system	K15576,K15577,K15578
ph7.txt	M00438	Nitrate/nitrite transport system	K15576,K15577,K15578
ph4.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph45.txt	M00439	Oligopeptide transport system	
ph5.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph55.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph6.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph65.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph7.txt	M00439	Oligopeptide transport system	K15580,K15581,K15582,K15583,K10823
ph4.txt	M00398	Sm core complex	K11087,K11088,K11097
ph45.txt	M00398	Sm core complex	
ph5.txt	M00398	Sm core complex	K11096,K11088
ph55.txt	M00398	Sm core complex	K11096,K11097
ph6.txt	M00398	Sm core complex	K11096
ph65.txt	M00398	Sm core complex	
ph7.txt	M00398	Sm core complex	
ph4.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph45.txt	M00029	Urea cycle	K01755
ph5.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph55.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph6.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph65.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph7.txt	M00029	Urea cycle	K00611,K01940,K01755,K01476
ph4.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00821,K01438,K14677,K00620
ph45.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	
ph5.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00821,K01438,K14677,K00620
ph55.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00818,K00821,K01438,K14677,K00620
ph6.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00818,K00821,K01438,K14677,K00620
ph65.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00821,K01438,K14677,K00620
ph7.txt	M00028	Ornithine biosynthesis, glutamate => ornithine	K00619,K14682,K00620,K22477,K22478,K00930,K22478,K00145,K00821,K01438,K14677,K00620
ph4.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K01817,K01609,K13498,K01695,K01696,K06001
ph45.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	
ph5.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K01817,K01609,K13498,K01695,K01696,K06001
ph55.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K01817,K01609,K13498,K01695,K01696,K06001
ph6.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K13497,K01817,K01609,K13498,K01695,K01696,K06001
ph65.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K13497,K01817,K01609,K13498,K01695,K01696,K06001
ph7.txt	M00023	Tryptophan biosynthesis, chorismate => tryptophan	K01657,K01658,K13503,K00766,K13497,K01817,K01609,K13498,K01695,K01696,K06001
ph4.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph45.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	
ph5.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K13853,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph55.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph6.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K13853,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph65.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph7.txt	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	K01626,K03856,K01735,K13829,K03785,K03786,K00014,K13832,K00891,K13829,K00800,K01736
ph4.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph45.txt	M00021	Cysteine biosynthesis, serine => cysteine	
ph5.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph55.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph6.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph65.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph7.txt	M00021	Cysteine biosynthesis, serine => cysteine	K00640,K01738,K17069
ph4.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph45.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00831
ph5.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph55.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph6.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph65.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph7.txt	M00020	Serine biosynthesis, glycerate-3P => serine	K00058,K00831,K01079
ph4.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K01580,K07250,K00823,K16871,K00135
ph45.txt	M00027	GABA (gamma-Aminobutyrate) shunt	
ph5.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K01580,K07250,K00823,K16871,K00135
ph55.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K01580,K07250,K00823,K16871,K00135
ph6.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K01580,K13524,K07250,K00823,K16871,K00135
ph65.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K01580,K07250,K00823,K16871,K00135
ph7.txt	M00027	GABA (gamma-Aminobutyrate) shunt	K13524,K07250,K00823,K16871,K00135
ph4.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph45.txt	M00026	Histidine biosynthesis, PRPP => histidine	
ph5.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01663,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph55.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph6.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph65.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph7.txt	M00026	Histidine biosynthesis, PRPP => histidine	K00765,K01523,K01496,K11755,K01814,K02501,K02500,K01693,K00817,K04486,K05602,K18649,K01089,K00013
ph4.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K01850,K04092,K14170,K04093,K04516,K06208,K04517,K00832
ph45.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	
ph5.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K04092,K14170,K04093,K04516,K06208,K13853,K04517,K14187,K00832
ph55.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K01850,K04092,K14170,K04093,K04516,K06208,K04517,K14187,K00832
ph6.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K04092,K14170,K04093,K04516,K06208,K13853,K04517,K14187,K00832
ph65.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K04092,K14170,K04093,K04516,K06208,K04517,K14187,K00832
ph7.txt	M00025	Tyrosine biosynthesis, chorismate => tyrosine	K04092,K14170,K04093,K04516,K06208,K04517,K14187,K00832
ph4.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K01850,K04092,K04093,K04516,K06208,K01713,K04518,K14170,K00832
ph45.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	
ph5.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K04092,K14187,K04093,K04516,K06208,K13853,K01713,K04518,K05359,K14170,K00832
ph55.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K01850,K04092,K14187,K04093,K04516,K06208,K01713,K04518,K05359,K14170,K00832
ph6.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K04092,K14187,K04093,K04516,K06208,K13853,K01713,K04518,K05359,K14170,K00832
ph65.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K04092,K14187,K04093,K04516,K06208,K01713,K04518,K05359,K14170,K00832
ph7.txt	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	K04092,K14187,K04093,K04516,K06208,K01713,K04518,K05359,K14170,K00832
ph4.txt	M00555	Betaine biosynthesis, choline => betaine	K00108,K11440,K00130
ph45.txt	M00555	Betaine biosynthesis, choline => betaine	
ph5.txt	M00555	Betaine biosynthesis, choline => betaine	K17755,K00108,K11440,K00130
ph55.txt	M00555	Betaine biosynthesis, choline => betaine	K00108,K11440,K00130
ph6.txt	M00555	Betaine biosynthesis, choline => betaine	K17755,K00108,K11440,K00130
ph65.txt	M00555	Betaine biosynthesis, choline => betaine	K00108,K11440,K00130
ph7.txt	M00555	Betaine biosynthesis, choline => betaine	K00108,K11440,K00130
ph4.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph45.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00965
ph5.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph55.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph6.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph65.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph7.txt	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849,K00965
ph4.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph45.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	
ph5.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph55.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph6.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph65.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph7.txt	M00658	VanS-VanR (actinomycete type vancomycin resistance) two-component regulatory system	K18351,K18352
ph4.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph45.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K00927
ph5.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph55.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph6.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph65.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph7.txt	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684,K00883,K01631,K00134,K00927
ph4.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	
ph45.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	
ph5.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05549,K05550,K05784,K05783
ph55.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05549,K05550,K05784,K05783
ph6.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05549,K05550,K05784,K05783
ph65.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05549,K05550,K05784,K05783
ph7.txt	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05783
ph4.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03079,K03077
ph45.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	
ph5.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03079,K03077
ph55.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03079,K03077
ph6.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03078,K03079,K03077
ph65.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03079,K03077
ph7.txt	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821,K02822,K03475,K03079,K03077
ph4.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph45.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph5.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph55.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph6.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph65.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph7.txt	M00654	ParS-ParR (polymyxin-adaptive resistance) two-component regulatory system	
ph4.txt	M00655	AdeS-AdeR two-component regulatory system	
ph45.txt	M00655	AdeS-AdeR two-component regulatory system	
ph5.txt	M00655	AdeS-AdeR two-component regulatory system	K18144
ph55.txt	M00655	AdeS-AdeR two-component regulatory system	K18143,K18144
ph6.txt	M00655	AdeS-AdeR two-component regulatory system	
ph65.txt	M00655	AdeS-AdeR two-component regulatory system	
ph7.txt	M00655	AdeS-AdeR two-component regulatory system	
ph4.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph45.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph5.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph55.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph6.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph65.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph7.txt	M00656	VanS-VanR (VanB type vancomycin resistance) two-component regulatory system	
ph4.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph45.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph5.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph55.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph6.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph65.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph7.txt	M00657	VanS-VanR (VanE type vancomycin resistance) two-component regulatory system	
ph4.txt	M00280	PTS system, glucitol/sorbitol-specific II component	
ph45.txt	M00280	PTS system, glucitol/sorbitol-specific II component	
ph5.txt	M00280	PTS system, glucitol/sorbitol-specific II component	K02781,K02782,K02783
ph55.txt	M00280	PTS system, glucitol/sorbitol-specific II component	K02781,K02782,K02783
ph6.txt	M00280	PTS system, glucitol/sorbitol-specific II component	K02781,K02782,K02783
ph65.txt	M00280	PTS system, glucitol/sorbitol-specific II component	K02781,K02782,K02783
ph7.txt	M00280	PTS system, glucitol/sorbitol-specific II component	K02781,K02782,K02783
ph4.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph45.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph5.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph55.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph6.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph65.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph7.txt	M00653	AauS-AauR (acidic amino acids utilization) two-component regulatory system	
ph4.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph45.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph5.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph55.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph6.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph65.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph7.txt	M00371	Castasterone biosynthesis, campesterol => castasterone	
ph4.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K07282,K22116,K01932
ph45.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	
ph5.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K07282,K22116,K01932
ph55.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K07282,K22116,K01932
ph6.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K07282,K22116,K01932
ph65.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K07282,K22116,K01932
ph7.txt	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K22116,K01932
ph4.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K03184,K00568
ph45.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	
ph5.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K03184,K00568
ph55.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K00568
ph6.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K00568
ph65.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K00568
ph7.txt	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	K03181,K18240,K03179,K03182,K03186,K18800,K00568,K03185,K03183,K00568
ph4.txt	M00116	Menaquinone biosynthesis, chorismate => menaquinone	K02552,K02361,K02551,K08680,K02549,K01911,K01661,K12073,K19222,K02548,K03183
ph45.txt	M00116	Menaquinone biosynthesis, chorismate => menaquinone	
ph5.txt	M00116	Menaquinone biosynthesis, chorismate => menaquinone	K02552,K02361,K02551,K08680,K02549,K01911,K01661,K12073,K19222,K02548,K03183
ph55.txt	M00116	Menaquinone biosynthesis, chorismate => menaquinone	K02552,K02361,K02551,K08680,K02549,K01911,K01661,K12073,K19222,K02548,K03183
ph6.txt	M00116	Menaquinone biosynthesis, chorismate => menaquinone	K02552,K02361,K02551,K08680,K02549,K01911,K01661,K12073,K19222,K02548,K03183
